Secure context (HTTPS) required for camera access. Please use HTTPS to access the camera.,Contexto seguro (HTTPS) necessário para acesso à câmera. Use HTTPS para acessar a câmera.
Select a cashier first.,Selecione um caixa primeiro.
Select a customer,Selecione um cliente
Select items to sell,Selecione itens para vender
Select Payment Account,Selecione conta de pagamento
Select the cashier who is taking over this terminal.,Selecione o caixa que está assumindo este terminal.
Selected,Selecionado
Selected Payments,Pagamentos selecionados
Sensitive actions kept away from quick taps.,Ações sensíveis evitam toques rápidos.
Session,Sessão
Set each cashier PIN in the User form and keep terminal members assigned in POS Profile User.,Defina cada PIN do caixa no formulário Usuário e mantenha os membros do terminal atribuídos no Usuário do perfil POS.
Settings in this section update the POS workspace without changing the current route.,As configurações nesta seção atualizam o espaço de trabalho do PDV sem alterar a rota atual.
Shared terminal,Terminal compartilhado
Show,Mostrar
Show rate info,Mostrar informações de taxa
Show Repair Candidates,Mostrar candidatos a reparos
Show search tools,Mostrar ferramentas de pesquisa
Show the active cart on a customer-facing screen,Mostrar o carrinho ativo em uma tela voltada para o cliente
Showing {0}-{1} of {2},Mostrando {0}-{1} de {2}
Sign out of the current POS session,Sair da sessão atual do PDV
Source Ex. Rate:,Fonte Ex. Avaliar:
Source Rate:,Taxa de origem:
Stock is lower than requested,O estoque é inferior ao solicitado
Stock is lower than requested:\n{0},O estoque é inferior ao solicitado:\n{0}
Supervisor Access,Acesso de supervisor
Supervisor permissions unlock issuance and reloads,As permissões do supervisor desbloqueiam a emissão e recarregam
Supervisor Tools,Ferramentas de supervisão
Supplier Invoices,Faturas de Fornecedores
Supplier Payments,Pagamentos de fornecedores
Switch Cashier,Trocar de caixa
Switch the POS appearance theme,Mudar o tema da aparência do PDV
Sync Offline Cash Movements ({0}),Sincronizar movimentos de dinheiro off-line ({0})
Sync Offline Sales,Sincronizar vendas off-line
Synced {0} offline cash movement(s).,{0} movimentos de dinheiro off-line sincronizados.
Syncing items in background,Sincronizando itens em segundo plano
System / Diagnostics,Sistema / Diagnóstico
"System actions are low-frequency maintenance controls such as app info, support diagnostics, and session controls.","As ações do sistema são controles de manutenção de baixa frequência, como informações de aplicativos, diagnósticos de suporte e controles de sessão."
Tap the button below to redeem a gift card during checkout.,Toque no botão abaixo para resgatar um vale-presente durante a finalização da compra.
Target Ex. Rate:,Alvo Ex. Avaliar:
Target Rate:,Taxa alvo:
Terminal,terminal
Terminal & Devices,Terminais e Dispositivos
Terminal locked,Terminal bloqueado
"Terminal tools affect this checkout station, customer-facing displays, and future printer/device controls.","As ferramentas de terminal afetam esta estação de checkout, as telas voltadas para o cliente e os futuros controles de impressoras/dispositivos."
The quantity for {0} has been adjusted to the maximum available stock.,A quantidade de {0} foi ajustada ao estoque máximo disponível.
The system could not retrieve the item details. Please try again.,"O sistema não conseguiu recuperar os detalhes do item. Por favor, tente novamente."
This action now opens inside the settings workspace.,Esta ação agora abre dentro do espaço de trabalho de configurações.
This invoice does not need change-allocation repair,Esta fatura não precisa de reparo de alocação de alterações
This invoice is already repaired,Esta fatura já foi reparada
This POS page could not be opened offline because its code was not cached on this terminal yet.,Esta página de PDV não pôde ser aberta offline porque seu código ainda não estava armazenado em cache neste terminal.
This Serial Number {0} has already been added!,Este número de série {0} já foi adicionado!
Toggle Theme,Alternar tema
Tools,Ferramentas
Tools for customer-facing screens and terminal-specific actions.,Ferramentas para telas voltadas para o cliente e ações específicas do terminal.
Top Up Amount,Valor de recarga
Top Up Card,Cartão de recarga
Top Up Mode,Modo de recarga
Transaction ID,ID da transação
Try a different search term or clear the cart search.,Experimente um termo de pesquisa diferente ou limpe a pesquisa do carrinho.
Try another source or refresh the list.,Tente outra fonte ou atualize a lista.
Unable to access camera even with basic settings. Please check your camera permissions and device compatibility.,Não é possível acessar a câmera mesmo com configurações básicas. Verifique as permissões da sua câmera e a compatibilidade do dispositivo.
Unable to add offer item {0}. Please refresh and try again.,Não foi possível adicionar o item de oferta {0}. Atualize e tente novamente.
Unable to fetch documents,Não foi possível buscar documentos
Unable to issue gift card.,Não foi possível emitir o vale-presente.
Unable to load cashier PIN status.,Não foi possível carregar o status do PIN do caixa.
Unable to load document,Não foi possível carregar o documento
Unable to load gift card balance.,Não foi possível carregar o saldo do vale-presente.
Unable to load parked order,Não foi possível carregar o pedido estacionado
Unable to prepare document,Não foi possível preparar o documento
Unable to print submitted invoice,Não foi possível imprimir a fatura enviada
Unable to process document action,Não foi possível processar a ação do documento
Unable to repair change allocation,Não foi possível reparar a alocação de alterações
Unable to save cashier PIN.,Não foi possível salvar o PIN do caixa.
Unable to save the rate to the backend price list,Não foi possível salvar a tarifa na lista de preços de back-end
Unable to submit invoice,Não foi possível enviar a fatura
Unable to top up gift card.,Não foi possível recarregar o vale-presente.
Unable to verify cashier PIN.,Não foi possível verificar o PIN do caixa.
Unallocated:,Não alocado:
Unavailable,Indisponível
Unlock POS,Desbloquear PDV
"Unselected payments stay unallocated first, then auto reconcile after submit.",Os pagamentos não selecionados permanecem não alocados primeiro e depois são reconciliados automaticamente após o envio.
Update PIN,Atualizar PIN
Updates and app info that stay out of the cashier flow.,Atualizações e informações do app que ficam fora do fluxo de caixa.
Use a 4 to 8 digit PIN for cashier switching and terminal unlock.,Use um PIN de 4 a 8 dígitos para troca de caixa e desbloqueio de terminal.
Use Cashier,Usar Caixa
"Use one field for manual code entry, barcode scans, or QR scans.","Use um campo para entrada manual de código, leitura de código de barras ou leitura QR."
"Use one workflow for balance checks, new issuance, and top ups without leaving POS.","Use um fluxo de trabalho para verificações de saldo, novas emissões e recargas sem sair do PDV."
"Use this section when cached prerequisite data needs a refresh, rebuild, or diagnostics review.","Use esta seção quando os dados de pré-requisito armazenados em cache precisarem de atualização, reconstrução ou revisão de diagnóstico."
Valid until,Válido até
View all,Ver tudo
View app information and current build details,Veja informações do aplicativo e detalhes da versão atual
View Data Diagnostics,Ver diagnóstico de dados
View invoice details,Ver detalhes da fatura
View restricted POS insights,Ver insights de PDV restritos
Week ?,Semana ?
We'll let you know if an invoice fails to submit,Avisaremos você se uma fatura não for enviada
Workflow,Fluxo de trabalho
Write off amount cannot exceed the POS profile maximum of {0},O valor da baixa não pode exceder o máximo do perfil de PDV de {0}
Write off amount exceeds the allowed limit ({0}). Please add payment for the remaining amount.,O valor da baixa excede o limite permitido ({0}). Adicione o pagamento do valor restante.
